series_id,transform_type
sub-S03953_ses-E08107_acq-2_run-5_bp-chest_ct,type_3
sub-S03953_ses-E08107_acq-3_run-6_bp-chest_ct,type_3
sub-S03953_ses-E08107_acq-4_run-6_bp-chest_ct,type_3
sub-S03953_ses-E08981_acq-1_run-8_bp-chest_ct,type_3
sub-S03953_ses-E08981_acq-1_run-9_bp-chest_ct,type_3
sub-S03953_ses-E08981_acq-2_run-9_bp-chest_ct,type_3
sub-S03953_ses-E08981_acq-3_run-9_bp-chest_ct,type_3
sub-S03953_ses-E08981_acq-4_run-8_bp-chest_ct,type_3
sub-S03953_ses-E08981_acq-5_run-8_bp-chest_ct,type_3
sub-S03953_ses-E08981_acq-5_run-9_bp-chest_ct,type_3
sub-S03953_ses-E08981_run-1_bp-chest_ct,type_3
sub-S03953_ses-E08981_run-2_bp-chest_ct,type_3
sub-S03953_ses-E08981_run-4_bp-chest_ct,type_3
sub-S03964_ses-E08118_run-1_bp-chest_ct,type_3
sub-S03964_ses-E08118_run-3_bp-chest_ct,type_3
sub-S03965_ses-E17632_run-1_bp-chest_ct,type_3
sub-S03968_ses-E20712_run-1_bp-chest_ct,type_3
sub-S03968_ses-E20712_run-2_bp-chest_ct,type_3
sub-S03968_ses-E20712_run-4_bp-chest_ct,type_3
sub-S03970_ses-E08126_run-2_bp-chest_ct,type_3
sub-S03970_ses-E08126_run-5_bp-chest_ct,type_3
sub-S03970_ses-E08126_run-6_bp-chest_ct,type_3
sub-S03971_ses-E08130_run-2_bp-chest_ct,type_3
sub-S03971_ses-E08130_run-3_bp-chest_ct,type_3
sub-S04001_ses-E20949_run-2_bp-chest_ct,type_3
sub-S04001_ses-E20949_run-3_bp-chest_ct,type_3
sub-S04004_ses-E18007_run-5_bp-chest_ct,type_3
sub-S04004_ses-E18007_run-8_bp-chest_ct,type_3
sub-S04004_ses-E21640_run-2_bp-chest_ct,type_3
sub-S04004_ses-E21640_run-3_bp-chest_ct,type_3
sub-S04010_ses-E26761_run-1_bp-chest_ct,type_3
sub-S04010_ses-E26761_run-3_bp-chest_ct,type_3
sub-S04015_ses-E08180_run-2_bp-chest_ct,type_3
sub-S04015_ses-E08180_run-3_bp-chest_ct,type_3
sub-S04020_ses-E08188_run-2_bp-chest_ct,type_3
sub-S04020_ses-E08188_run-3_bp-chest_ct,type_3
sub-S04023_ses-E08191_run-2_bp-chest_ct,type_3
sub-S04023_ses-E08191_run-3_bp-chest_ct,type_3
sub-S04024_ses-E08195_run-2_bp-chest_ct,type_3
sub-S04024_ses-E08195_run-3_bp-chest_ct,type_3
sub-S04026_ses-E08828_run-2_bp-chest_ct,type_3
sub-S04026_ses-E08828_run-3_bp-chest_ct,type_3
sub-S04037_ses-E08206_run-2_bp-chest_ct,type_3
sub-S04037_ses-E08206_run-3_bp-chest_ct,type_3
sub-S04038_ses-E08209_run-4_bp-chest_ct,type_3
sub-S04038_ses-E08209_run-7_bp-chest_ct,type_3
sub-S04045_ses-E16869_run-1_bp-chest_ct,type_3
sub-S04054_ses-E08227_run-2_bp-chest_ct,type_3
sub-S04054_ses-E08227_run-4_bp-chest_ct,type_3
sub-S04057_ses-E08672_run-1_bp-chest_ct,type_3
sub-S04057_ses-E08672_run-3_bp-chest_ct,type_3
sub-S04058_ses-E18493_run-1_bp-chest_ct,type_3
sub-S04058_ses-E18493_run-3_bp-chest_ct,type_3
sub-S04058_ses-E20316_run-1_bp-chest_ct,type_3
sub-S04058_ses-E20316_run-3_bp-chest_ct,type_3
sub-S04061_ses-E17728_run-2_bp-chest_ct,type_3
sub-S04061_ses-E17728_run-5_bp-chest_ct,type_3
sub-S04061_ses-E17731_run-1_bp-chest_ct,type_3
sub-S04079_ses-E20427_run-1_bp-chest_ct,type_3
sub-S04079_ses-E20427_run-3_bp-chest_ct,type_3
sub-S04079_ses-E20427_run-5_bp-chest_ct,type_3
sub-S04079_ses-E20427_run-6_bp-chest_ct,type_3
sub-S04079_ses-E23343_run-1_bp-chest_ct,type_3
sub-S04079_ses-E23343_run-4_bp-chest_ct,type_3
sub-S04083_ses-E08259_run-2_bp-chest_ct,type_3
sub-S04083_ses-E08259_run-3_bp-chest_ct,type_3
sub-S04092_ses-E08271_run-2_bp-chest_ct,type_3
sub-S04092_ses-E08271_run-3_bp-chest_ct,type_3
sub-S04092_ses-E17628_run-1_bp-chest_ct,type_3
sub-S04092_ses-E22817_run-2_bp-chest_ct,type_3
sub-S04092_ses-E22817_run-3_bp-chest_ct,type_3
sub-S04098_ses-E08975_run-1_bp-chest_ct,type_3
sub-S04098_ses-E08975_run-3_bp-chest_ct,type_3
sub-S04098_ses-E08975_run-7_bp-chest_ct,type_3
sub-S04105_ses-E08289_run-2_bp-chest_ct,type_3
sub-S04105_ses-E08289_run-3_bp-chest_ct,type_3
sub-S04106_ses-E08772_run-2_bp-chest_ct,type_3
sub-S04106_ses-E08772_run-3_bp-chest_ct,type_3
sub-S04106_ses-E22116_run-1_bp-chest_ct,type_3
sub-S04106_ses-E22116_run-5_bp-chest_ct,type_3
sub-S04106_ses-E22116_run-6_bp-chest_ct,type_3
sub-S04109_ses-E08599_run-2_bp-chest_ct,type_3
sub-S04109_ses-E08599_run-3_bp-chest_ct,type_3
sub-S04114_ses-E08817_run-12_bp-chest_ct,type_3
sub-S04114_ses-E08817_run-13_bp-chest_ct,type_3
sub-S04114_ses-E08817_run-1_bp-chest_ct,type_3
sub-S04114_ses-E08817_run-3_bp-chest_ct,type_3
sub-S04114_ses-E08817_run-5_bp-chest_ct,type_3
sub-S04114_ses-E08817_run-6_bp-chest_ct,type_3
sub-S04124_ses-E22207_run-1_bp-chest_ct,type_3
sub-S04128_ses-E08331_run-1_bp-chest_ct,type_3
sub-S04128_ses-E08331_run-2_bp-chest_ct,type_3
sub-S04128_ses-E08331_run-5_bp-chest_ct,type_3
sub-S04128_ses-E08631_run-2_bp-chest_ct,type_3
sub-S04128_ses-E08631_run-3_bp-chest_ct,type_3
sub-S04130_ses-E08859_run-2_bp-chest_ct,type_3
sub-S04130_ses-E08859_run-3_bp-chest_ct,type_3
sub-S04141_ses-E08776_run-1_bp-chest_ct,type_3
sub-S04141_ses-E08776_run-2_bp-chest_ct,type_3
sub-S04150_ses-E08369_run-1_bp-chest_ct,type_3
sub-S04150_ses-E08369_run-4_bp-chest_ct,type_3
sub-S04150_ses-E08369_run-7_bp-chest_ct,type_3
sub-S04153_ses-E18582_run-1_bp-chest_ct,type_3
sub-S04153_ses-E18582_run-4_bp-chest_ct,type_3
sub-S04161_ses-E08467_run-2_bp-chest_ct,type_3
sub-S04161_ses-E08467_run-3_bp-chest_ct,type_3
sub-S04164_ses-E08478_acq-10_run-2_bp-chest_ct,type_3
sub-S04164_ses-E08478_acq-2_run-2_bp-chest_ct,type_3
sub-S04164_ses-E08478_acq-2_run-3_bp-chest_ct,type_3
sub-S04164_ses-E08478_acq-6_run-3_bp-chest_ct,type_3
sub-S04164_ses-E08478_acq-9_run-2_bp-chest_ct,type_3
sub-S04169_ses-E08399_run-2_bp-chest_ct,type_3
sub-S04169_ses-E08399_run-3_bp-chest_ct,type_3
sub-S04172_ses-E08500_run-2_bp-chest_ct,type_3
sub-S04172_ses-E08500_run-3_bp-chest_ct,type_3
sub-S04173_ses-E08402_run-2_bp-chest_ct,type_3
sub-S04173_ses-E08402_run-3_bp-chest_ct,type_3
sub-S04177_ses-E08405_run-2_bp-chest_ct,type_3
sub-S04177_ses-E08405_run-3_bp-chest_ct,type_3
sub-S04180_ses-E08427_run-2_bp-chest_ct,type_3
sub-S04180_ses-E08427_run-3_bp-chest_ct,type_3
sub-S04202_ses-E08773_run-1_bp-chest_ct,type_3
sub-S04202_ses-E08773_run-3_bp-chest_ct,type_3
sub-S04202_ses-E08773_run-4_bp-chest_ct,type_3
sub-S04202_ses-E16281_run-1_bp-chest_ct,type_3
sub-S04209_ses-E08448_run-7_bp-chest_ct,type_3
sub-S04209_ses-E08873_run-7_bp-chest_ct,type_3
sub-S04216_ses-E08457_run-1_bp-chest_ct,type_3
sub-S04225_ses-E18055_run-1_bp-chest_ct,type_3
sub-S04225_ses-E18055_run-2_bp-chest_ct,type_3
sub-S04231_ses-E08827_run-1_bp-chest_ct,type_3
sub-S04231_ses-E08827_run-4_bp-chest_ct,type_3
sub-S04231_ses-E08827_run-7_bp-chest_ct,type_3
sub-S04231_ses-E16772_run-2_bp-chest_ct,type_3
sub-S04231_ses-E16772_run-3_bp-chest_ct,type_3
sub-S04243_ses-E08488_acq-10_run-6_bp-chest_ct,type_3
sub-S04243_ses-E08488_acq-1_run-1_bp-chest_ct,type_3
sub-S04243_ses-E08488_acq-1_run-3_bp-chest_ct,type_3
sub-S04243_ses-E08488_acq-1_run-5_bp-chest_ct,type_3
sub-S04243_ses-E08488_acq-2_run-1_bp-chest_ct,type_3
sub-S04243_ses-E08488_acq-2_run-3_bp-chest_ct,type_3
sub-S04243_ses-E08488_acq-2_run-5_bp-chest_ct,type_3
sub-S04243_ses-E08488_acq-2_run-6_bp-chest_ct,type_3
sub-S04243_ses-E08488_acq-3_run-6_bp-chest_ct,type_3
sub-S04243_ses-E08488_acq-4_run-6_bp-chest_ct,type_3
sub-S04243_ses-E08488_acq-5_run-6_bp-chest_ct,type_3
sub-S04243_ses-E08488_acq-6_run-6_bp-chest_ct,type_3
sub-S04243_ses-E08488_acq-8_run-6_bp-chest_ct,type_3
sub-S04243_ses-E08616_run-7_bp-chest_ct,type_3
sub-S04247_ses-E08867_acq-1_run-1_bp-chest_ct,type_3
sub-S04247_ses-E08867_acq-1_run-3_bp-chest_ct,type_3
sub-S04247_ses-E08867_acq-2_run-1_bp-chest_ct,type_3
sub-S04247_ses-E08867_acq-2_run-3_bp-chest_ct,type_3
sub-S04247_ses-E08867_acq-6_run-1_bp-chest_ct,type_3
sub-S04248_ses-E22149_run-1_bp-chest_ct,type_3
sub-S04248_ses-E22149_run-2_bp-chest_ct,type_3
sub-S04252_ses-E08501_run-2_bp-chest_ct,type_3
sub-S04252_ses-E08501_run-3_bp-chest_ct,type_3
sub-S04261_ses-E17681_run-1_bp-chest_ct,type_3
sub-S04261_ses-E17681_run-4_bp-chest_ct,type_3
sub-S04261_ses-E26749_run-1_bp-chest_ct,type_3
sub-S04261_ses-E26749_run-2_bp-chest_ct,type_3
sub-S04266_ses-E08520_run-3_bp-chest_ct,type_3
sub-S04266_ses-E08520_run-5_bp-chest_ct,type_3
sub-S04266_ses-E08520_run-7_bp-chest_ct,type_3
sub-S04266_ses-E08520_run-8_bp-chest_ct,type_3
sub-S04267_ses-E08522_run-3_bp-chest_ct,type_3
sub-S04267_ses-E08522_run-4_bp-chest_ct,type_3
sub-S04272_ses-E08533_run-2_bp-chest_ct,type_3
sub-S04272_ses-E08533_run-3_bp-chest_ct,type_3
sub-S04276_ses-E08534_run-12_bp-chest_ct,type_3
sub-S04276_ses-E08534_run-13_bp-chest_ct,type_3
sub-S04276_ses-E08534_run-1_bp-chest_ct,type_3
sub-S04276_ses-E08534_run-3_bp-chest_ct,type_3
sub-S04276_ses-E08534_run-5_bp-chest_ct,type_3
sub-S04276_ses-E08534_run-6_bp-chest_ct,type_3
sub-S04279_ses-E08538_run-2_bp-chest_ct,type_3
sub-S04279_ses-E08538_run-3_bp-chest_ct,type_3
sub-S04279_ses-E16836_run-1_bp-chest_ct,type_3
sub-S04279_ses-E16836_run-4_bp-chest_ct,type_3
sub-S04279_ses-E16836_run-5_bp-chest_ct,type_3
sub-S04279_ses-E16836_run-6_bp-chest_ct,type_3
sub-S04282_ses-E08541_run-3_bp-chest_ct,type_3
sub-S04282_ses-E08541_run-6_bp-chest_ct,type_3
sub-S04291_ses-E08552_run-4_bp-chest_ct,type_3
sub-S04291_ses-E08552_run-5_bp-chest_ct,type_3
sub-S04323_ses-E08608_run-2_bp-chest_ct,type_3
sub-S04323_ses-E08608_run-3_bp-chest_ct,type_3
sub-S04348_ses-E27163_run-1_bp-chest_ct,type_3
sub-S04348_ses-E27163_run-2_bp-chest_ct,type_3
sub-S04348_ses-E27163_run-4_bp-chest_ct,type_3
sub-S04360_ses-E08854_run-1_bp-chest_ct,type_3
sub-S04360_ses-E08854_run-2_bp-chest_ct,type_3
sub-S04360_ses-E08854_run-3_bp-chest_ct,type_3
sub-S04360_ses-E08854_run-4_bp-chest_ct,type_3
sub-S04361_ses-E26810_run-1_bp-chest_ct,type_3
sub-S04361_ses-E26811_run-2_bp-chest_ct,type_3
sub-S04361_ses-E26811_run-3_bp-chest_ct,type_3
sub-S04380_ses-E08711_run-1_bp-chest_ct,type_3
sub-S04380_ses-E08711_run-4_bp-chest_ct,type_3
sub-S04380_ses-E08711_run-7_bp-chest_ct,type_3
sub-S04386_ses-E08862_run-1_bp-chest_ct,type_3
sub-S04386_ses-E08862_run-2_bp-chest_ct,type_3
sub-S04389_ses-E08728_run-2_bp-chest_ct,type_3
sub-S04389_ses-E08728_run-3_bp-chest_ct,type_3
sub-S04392_ses-E08733_run-4_bp-chest_ct,type_3
sub-S04392_ses-E08733_run-7_bp-chest_ct,type_3
sub-S04398_ses-E08742_run-2_bp-chest_ct,type_3
sub-S04398_ses-E08742_run-3_bp-chest_ct,type_3
sub-S04401_ses-E08765_run-2_bp-chest_ct,type_3
sub-S04401_ses-E08765_run-3_bp-chest_ct,type_3
sub-S04420_ses-E08775_run-1_bp-chest_ct,type_3
sub-S04420_ses-E08775_run-2_bp-chest_ct,type_3
sub-S04423_ses-E08781_run-5_bp-chest_ct,type_3
sub-S04424_ses-E08980_run-2_bp-chest_ct,type_3
sub-S04424_ses-E08980_run-3_bp-chest_ct,type_3
sub-S04426_ses-E08786_run-2_bp-chest_ct,type_3
sub-S04426_ses-E08786_run-3_bp-chest_ct,type_3
sub-S04428_ses-E08806_run-2_bp-chest_ct,type_3
sub-S04428_ses-E08806_run-3_bp-chest_ct,type_3
sub-S04457_ses-E08844_run-2_bp-chest_ct,type_3
sub-S04457_ses-E08844_run-4_bp-chest_ct,type_3
sub-S04461_ses-E08856_run-2_bp-chest_ct,type_3
sub-S04461_ses-E08856_run-3_bp-chest_ct,type_3
sub-S04462_ses-E08858_run-1_bp-chest_ct,type_3
sub-S04463_ses-E08860_run-2_bp-chest_ct,type_3
sub-S04463_ses-E08860_run-3_bp-chest_ct,type_3
sub-S04464_ses-E08865_run-2_bp-chest_ct,type_3
sub-S04464_ses-E08865_run-3_bp-chest_ct,type_3
sub-S04465_ses-E08868_run-3_bp-chest_ct,type_3
sub-S04465_ses-E08868_run-6_bp-chest_ct,type_3
sub-S04466_ses-E08871_run-2_bp-chest_ct,type_3
sub-S04466_ses-E08871_run-3_bp-chest_ct,type_3
sub-S04467_ses-E08876_run-6_bp-chest_ct,type_3
sub-S04477_ses-E20878_run-1_bp-chest_ct,type_3
sub-S04477_ses-E20878_run-2_bp-chest_ct,type_3
sub-S04477_ses-E20878_run-4_bp-chest_ct,type_3
sub-S04497_ses-E08976_run-2_bp-chest_ct,type_3
sub-S04497_ses-E08976_run-3_bp-chest_ct,type_3
sub-S04503_ses-E22979_run-1_bp-chest_ct,type_3
sub-S04503_ses-E22979_run-2_bp-chest_ct,type_3
sub-S04518_ses-E08973_run-3_bp-chest_ct,type_3
sub-S04519_ses-E08974_run-2_bp-chest_ct,type_3
sub-S04519_ses-E08974_run-3_bp-chest_ct,type_3
sub-S04520_ses-E08979_run-1_bp-chest_ct,type_3
sub-S04520_ses-E08979_run-2_bp-chest_ct,type_3
sub-S08097_ses-E27030_run-3_bp-chest_ct,type_3
sub-S08097_ses-E27030_run-4_bp-chest_ct,type_3
sub-S08097_ses-E27030_run-6_bp-chest_ct,type_3
sub-S08097_ses-E27030_run-9_bp-chest_ct,type_3
sub-S08500_ses-E20211_run-3_bp-chest_ct,type_3
sub-S08500_ses-E20211_run-4_bp-chest_ct,type_3
sub-S08500_ses-E20211_run-5_bp-chest_ct,type_3
sub-S08500_ses-E20211_run-6_bp-chest_ct,type_3
sub-S08500_ses-E20211_run-7_bp-chest_ct,type_3
sub-S08500_ses-E20211_run-9_bp-chest_ct,type_3
sub-S08572_ses-E23036_run-10_bp-chest_ct,type_3
sub-S08572_ses-E23036_run-2_bp-chest_ct,type_3
sub-S08572_ses-E23036_run-3_bp-chest_ct,type_3
sub-S08651_ses-E17739_run-1_bp-chest_ct,type_3
sub-S08651_ses-E17739_run-2_bp-chest_ct,type_3
sub-S08651_ses-E17739_run-3_bp-chest_ct,type_3
sub-S08789_ses-E17330_run-1_bp-chest_ct,type_3
sub-S09146_ses-E16413_run-6_bp-chest_ct,type_3
sub-S09146_ses-E16413_run-7_bp-chest_ct,type_3
sub-S09313_ses-E16121_run-1_bp-chest_ct,type_3
sub-S09313_ses-E16121_run-3_bp-chest_ct,type_3
sub-S09313_ses-E16121_run-4_bp-chest_ct,type_3
sub-S09313_ses-E25139_run-1_bp-chest_ct,type_3
sub-S09313_ses-E25139_run-3_bp-chest_ct,type_3
sub-S09313_ses-E25139_run-4_bp-chest_ct,type_3
sub-S09315_ses-E16100_run-2_bp-chest_ct,type_3
sub-S09315_ses-E16100_run-3_bp-chest_ct,type_3
sub-S09317_ses-E16102_acq-1_run-7_bp-chest_ct,type_3
sub-S09317_ses-E16102_acq-2_run-7_bp-chest_ct,type_3
sub-S09317_ses-E16102_run-4_bp-chest_ct,type_3
sub-S09317_ses-E17211_run-1_bp-chest_ct,type_3
sub-S09317_ses-E17211_run-2_bp-chest_ct,type_3
sub-S09317_ses-E21229_acq-1_run-7_bp-chest_ct,type_3
sub-S09317_ses-E21229_acq-2_run-7_bp-chest_ct,type_3
sub-S09317_ses-E21229_run-4_bp-chest_ct,type_3
sub-S09325_ses-E22998_run-1_bp-chest_ct,type_3
sub-S09325_ses-E22998_run-3_bp-chest_ct,type_3
sub-S09329_ses-E16114_run-4_bp-chest_ct,type_3
sub-S09331_ses-E16116_run-2_bp-chest_ct,type_3
sub-S09331_ses-E16116_run-3_bp-chest_ct,type_3
sub-S09331_ses-E16116_run-4_bp-chest_ct,type_3
sub-S09334_ses-E16119_run-2_bp-chest_ct,type_3
sub-S09334_ses-E16119_run-3_bp-chest_ct,type_3
sub-S09335_ses-E16122_run-1_bp-chest_ct,type_3
sub-S09335_ses-E16122_run-3_bp-chest_ct,type_3
sub-S09335_ses-E16122_run-4_bp-chest_ct,type_3
sub-S09335_ses-E18074_run-2_bp-chest_ct,type_3
sub-S09335_ses-E18074_run-3_bp-chest_ct,type_3
sub-S09336_ses-E16123_run-2_bp-chest_ct,type_3
sub-S09336_ses-E16123_run-3_bp-chest_ct,type_3
sub-S09337_ses-E16125_run-2_bp-chest_ct,type_3
sub-S09337_ses-E16125_run-3_bp-chest_ct,type_3
sub-S09338_ses-E16126_run-10_bp-chest_ct,type_3
sub-S09338_ses-E16126_run-3_bp-chest_ct,type_3
sub-S09338_ses-E16126_run-4_bp-chest_ct,type_3
sub-S09338_ses-E16126_run-6_bp-chest_ct,type_3
sub-S09338_ses-E16126_run-9_bp-chest_ct,type_3
sub-S09339_ses-E22838_run-3_bp-chest_ct,type_3
sub-S09339_ses-E22838_run-4_bp-chest_ct,type_3
sub-S09339_ses-E22838_run-6_bp-chest_ct,type_3
sub-S09339_ses-E22838_run-9_bp-chest_ct,type_3
sub-S09340_ses-E26880_run-2_bp-chest_ct,type_3
sub-S09340_ses-E26880_run-3_bp-chest_ct,type_3
sub-S09343_ses-E26640_run-1_bp-chest_ct,type_3
sub-S09343_ses-E26640_run-4_bp-chest_ct,type_3
sub-S09349_ses-E16139_run-5_bp-chest_ct,type_3
sub-S09350_ses-E17840_run-1_bp-chest_ct,type_3
sub-S09350_ses-E17840_run-2_bp-chest_ct,type_3
sub-S09350_ses-E17840_run-3_bp-chest_ct,type_3
sub-S09351_ses-E20881_run-9_bp-chest_ct,type_3
sub-S09357_ses-E20734_run-3_bp-chest_ct,type_3
sub-S09361_ses-E21088_run-1_bp-chest_ct,type_3
sub-S09361_ses-E21088_run-2_bp-chest_ct,type_3
sub-S09365_ses-E16165_run-2_bp-chest_ct,type_3
sub-S09365_ses-E16165_run-4_bp-chest_ct,type_3
sub-S09365_ses-E16165_run-5_bp-chest_ct,type_3
sub-S09366_ses-E20798_run-1_bp-chest_ct,type_3
sub-S09366_ses-E20798_run-2_bp-chest_ct,type_3
sub-S09366_ses-E20798_run-3_bp-chest_ct,type_3
sub-S09366_ses-E20798_run-5_bp-chest_ct,type_3
sub-S09368_ses-E16166_run-1_bp-chest_ct,type_3
sub-S09368_ses-E16166_run-4_bp-chest_ct,type_3
sub-S09372_ses-E22337_run-1_bp-chest_ct,type_3
sub-S09372_ses-E22337_run-3_bp-chest_ct,type_3
sub-S09372_ses-E22337_run-7_bp-chest_ct,type_3
sub-S09373_ses-E26613_run-1_bp-chest_ct,type_3
sub-S09373_ses-E26613_run-3_bp-chest_ct,type_3
sub-S09373_ses-E26613_run-4_bp-chest_ct,type_3
sub-S09375_ses-E22168_run-2_bp-chest_ct,type_3
sub-S09375_ses-E22168_run-3_bp-chest_ct,type_3
sub-S09380_ses-E16180_run-2_bp-chest_ct,type_3
sub-S09380_ses-E16180_run-3_bp-chest_ct,type_3
sub-S09382_ses-E22069_run-2_bp-chest_ct,type_3
sub-S09382_ses-E22069_run-3_bp-chest_ct,type_3
sub-S09384_ses-E16185_run-2_bp-chest_ct,type_3
sub-S09384_ses-E16185_run-3_bp-chest_ct,type_3
sub-S09385_ses-E16187_run-2_bp-chest_ct,type_3
sub-S09385_ses-E16187_run-3_bp-chest_ct,type_3
sub-S09387_ses-E18598_run-1_bp-chest_ct,type_3
sub-S09390_ses-E16193_run-1_bp-chest_ct,type_3
sub-S09390_ses-E16193_run-3_bp-chest_ct,type_3
sub-S09390_ses-E16193_run-4_bp-chest_ct,type_3
sub-S09390_ses-E16193_run-6_bp-chest_ct,type_3
sub-S09390_ses-E16193_run-7_bp-chest_ct,type_3
sub-S09397_ses-E20232_run-2_bp-chest_ct,type_3
sub-S09397_ses-E20232_run-3_bp-chest_ct,type_3
sub-S09398_ses-E16202_run-3_bp-chest_ct,type_3
sub-S09398_ses-E16202_run-4_bp-chest_ct,type_3
sub-S09398_ses-E17930_acq-2_run-1_bp-chest_ct,type_3
sub-S09398_ses-E17930_run-6_bp-chest_ct,type_3
sub-S09398_ses-E17930_run-8_bp-chest_ct,type_3
sub-S09398_ses-E19216_run-2_bp-chest_ct,type_3
sub-S09398_ses-E19216_run-3_bp-chest_ct,type_3
sub-S09400_ses-E17055_run-1_bp-chest_ct,type_3
sub-S09400_ses-E17055_run-2_bp-chest_ct,type_3
sub-S09402_ses-E16207_run-3_bp-chest_ct,type_3
sub-S09402_ses-E16207_run-4_bp-chest_ct,type_3
sub-S09403_ses-E21223_run-1_bp-chest_ct,type_3
sub-S09403_ses-E21223_run-3_bp-chest_ct,type_3
sub-S09406_ses-E16211_run-1_bp-chest_ct,type_3
sub-S09406_ses-E16211_run-3_bp-chest_ct,type_3
sub-S09406_ses-E16211_run-4_bp-chest_ct,type_3
sub-S09406_ses-E16211_run-5_bp-chest_ct,type_3
sub-S09408_ses-E20870_acq-1_run-6_bp-chest_ct,type_3
sub-S09408_ses-E20870_acq-2_run-6_bp-chest_ct,type_3
sub-S09408_ses-E20870_run-3_bp-chest_ct,type_3
sub-S09410_ses-E16215_run-3_bp-chest_ct,type_3
sub-S09410_ses-E16215_run-4_bp-chest_ct,type_3
sub-S09411_ses-E16218_run-1_bp-chest_ct,type_3
sub-S09411_ses-E16218_run-2_bp-chest_ct,type_3
sub-S09411_ses-E16218_run-7_bp-chest_ct,type_3
sub-S09411_ses-E16218_run-8_bp-chest_ct,type_3
sub-S09416_ses-E17984_run-1_bp-chest_ct,type_3
sub-S09416_ses-E17984_run-2_bp-chest_ct,type_3
sub-S09418_ses-E16226_run-1_bp-chest_ct,type_3
sub-S09418_ses-E16226_run-2_bp-chest_ct,type_3
sub-S09418_ses-E16226_run-4_bp-chest_ct,type_3
sub-S09422_ses-E16232_run-1_bp-chest_ct,type_3
sub-S09422_ses-E16232_run-3_bp-chest_ct,type_3
sub-S09422_ses-E16232_run-4_bp-chest_ct,type_3
sub-S09426_ses-E22930_run-2_bp-chest_ct,type_3
sub-S09426_ses-E22930_run-4_bp-chest_ct,type_3
sub-S09426_ses-E26965_run-1_bp-chest_ct,type_3
sub-S09426_ses-E26965_run-4_bp-chest_ct,type_3
sub-S09435_ses-E23568_run-1_bp-chest_ct,type_3
sub-S09435_ses-E23568_run-3_bp-chest_ct,type_3
sub-S09436_ses-E17323_run-1_bp-chest_ct,type_3
sub-S09436_ses-E17323_run-2_bp-chest_ct,type_3
sub-S09436_ses-E22548_run-1_bp-chest_ct,type_3
sub-S09436_ses-E22548_run-3_bp-chest_ct,type_3
sub-S09438_ses-E16252_run-1_bp-chest_ct,type_3
sub-S09438_ses-E16252_run-3_bp-chest_ct,type_3
sub-S09438_ses-E16252_run-4_bp-chest_ct,type_3
sub-S09442_ses-E21138_run-1_bp-chest_ct,type_3
sub-S09442_ses-E21138_run-2_bp-chest_ct,type_3
sub-S09445_ses-E16260_run-6_bp-chest_ct,type_3
sub-S09445_ses-E16260_run-7_bp-chest_ct,type_3
sub-S09451_ses-E16554_run-11_bp-chest_ct,type_3
sub-S09451_ses-E16554_run-1_bp-chest_ct,type_3
sub-S09451_ses-E16554_run-3_bp-chest_ct,type_3
sub-S09451_ses-E16554_run-9_bp-chest_ct,type_3
sub-S09452_ses-E16954_run-1_bp-chest_ct,type_3
sub-S09452_ses-E16954_run-2_bp-chest_ct,type_3
sub-S09452_ses-E16954_run-3_bp-chest_ct,type_3
sub-S09452_ses-E16954_run-4_bp-chest_ct,type_3
sub-S09452_ses-E23345_run-5_bp-chest_ct,type_3
sub-S09458_ses-E18099_run-1_bp-chest_ct,type_3
sub-S09458_ses-E19858_run-1_bp-chest_ct,type_3
sub-S09458_ses-E21535_run-3_bp-chest_ct,type_3
sub-S09458_ses-E21535_run-6_bp-chest_ct,type_3
sub-S09459_ses-E22061_run-2_bp-chest_ct,type_3
sub-S09459_ses-E22061_run-6_bp-chest_ct,type_3
sub-S09461_ses-E16285_run-1_bp-chest_ct,type_3
sub-S09461_ses-E16285_run-3_bp-chest_ct,type_3
sub-S09461_ses-E16285_run-9_bp-chest_ct,type_3
sub-S09465_ses-E16292_run-3_bp-chest_ct,type_3
sub-S09466_ses-E16299_run-3_bp-chest_ct,type_3
sub-S09467_ses-E18804_run-3_bp-chest_ct,type_3
sub-S09467_ses-E18804_run-7_bp-chest_ct,type_3
sub-S09476_ses-E16310_run-2_bp-chest_ct,type_3
sub-S09476_ses-E16310_run-4_bp-chest_ct,type_3
sub-S09476_ses-E16874_run-2_bp-chest_ct,type_3
sub-S09476_ses-E16874_run-3_bp-chest_ct,type_3
sub-S09476_ses-E16874_run-6_bp-chest_ct,type_3
sub-S09476_ses-E16874_run-7_bp-chest_ct,type_3
sub-S09482_ses-E16314_run-2_bp-chest_ct,type_3
sub-S09482_ses-E16314_run-4_bp-chest_ct,type_3
sub-S09482_ses-E16314_run-5_bp-chest_ct,type_3
sub-S09491_ses-E18144_run-2_bp-chest_ct,type_3
sub-S09491_ses-E18144_run-3_bp-chest_ct,type_3
sub-S09495_ses-E17656_run-1_bp-chest_ct,type_3
sub-S09495_ses-E17656_run-3_bp-chest_ct,type_3
sub-S09495_ses-E17656_run-4_bp-chest_ct,type_3
sub-S09495_ses-E17656_run-5_bp-chest_ct,type_3
sub-S09495_ses-E17656_run-6_bp-chest_ct,type_3
sub-S09498_ses-E18850_run-3_bp-chest_ct,type_3
sub-S09499_ses-E17724_run-1_bp-chest_ct,type_3
sub-S09499_ses-E17724_run-4_bp-chest_ct,type_3
