series_id,transform_type
sub-S25608_ses-E52893_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S25614_ses-E52901_run-2_bp-chest_ct.jpg,type_1
sub-S25616_ses-E52903_run-1_bp-chest_ct.jpg,type_1
sub-S25617_ses-E52905_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S25617_ses-E52905_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S25617_ses-E52905_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S25617_ses-E52905_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S25618_ses-E52906_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S25618_ses-E52906_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S25821_ses-E53285_acq-3_run-3_bp-chest_ct.jpg,type_1
sub-S26100_ses-E53869_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S26100_ses-E53869_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S26100_ses-E53869_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S26100_ses-E53869_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S26486_ses-E54785_run-2_bp-chest_ct.jpg,type_1
sub-S26551_ses-E54968_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S26631_ses-E55174_acq-1_run-4_bp-chest_ct.jpg,type_1
sub-S26631_ses-E55174_acq-1_run-6_bp-chest_ct.jpg,type_1
sub-S26631_ses-E55174_acq-1_run-12_bp-chest_ct.jpg,type_1
sub-S26631_ses-E55174_acq-2_run-4_bp-chest_ct.jpg,type_1
sub-S26631_ses-E55174_acq-2_run-6_bp-chest_ct.jpg,type_1
sub-S26631_ses-E55174_acq-2_run-12_bp-chest_ct.jpg,type_1
sub-S26631_ses-E55174_run-1_bp-chest_ct.jpg,type_1
sub-S26707_ses-E55371_run-1_bp-chest_ct.jpg,type_1
sub-S26795_ses-E55583_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S26899_ses-E55920_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S26899_ses-E55920_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S26913_ses-E55932_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S26949_ses-E56005_run-1_bp-chest_ct.jpg,type_1
sub-S27042_ses-E56213_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S27158_ses-E58928_run-1_bp-chest_ct.jpg,type_1
sub-S27158_ses-E60394_run-4_bp-chest_ct.jpg,type_1
sub-S27172_ses-E56564_run-1_bp-chest_ct.jpg,type_1
sub-S27172_ses-E56564_run-4_bp-chest_ct.jpg,type_1
sub-S27267_ses-E56814_run-1_bp-chest_ct.jpg,type_1
sub-S27434_ses-E57269_run-1_bp-chest_ct.jpg,type_1
sub-S27434_ses-E57269_run-5_bp-chest_ct.jpg,type_1
sub-S27434_ses-E57269_run-8_bp-chest_ct.jpg,type_1
sub-S27629_ses-E57818_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S27629_ses-E57818_acq-1_run-5_bp-chest_ct.jpg,type_1
sub-S27629_ses-E57818_acq-1_run-8_bp-chest_ct.jpg,type_1
sub-S27629_ses-E57818_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S27629_ses-E57818_acq-2_run-5_bp-chest_ct.jpg,type_1
sub-S27629_ses-E57818_acq-2_run-8_bp-chest_ct.jpg,type_1
sub-S27676_ses-E57982_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S27676_ses-E57982_acq-1_run-8_bp-chest_ct.jpg,type_1
sub-S27676_ses-E57982_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S27676_ses-E57982_acq-2_run-8_bp-chest_ct.jpg,type_1
sub-S27676_ses-E57982_run-5_bp-chest_ct.jpg,type_1
sub-S27842_ses-E59623_acq-1_run-5_bp-chest_ct.jpg,type_1
sub-S27842_ses-E59623_acq-2_run-5_bp-chest_ct.jpg,type_1
sub-S27899_ses-E58561_run-4_bp-chest_ct.jpg,type_1
sub-S27934_ses-E58667_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S27934_ses-E58667_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S27934_ses-E58667_run-5_bp-chest_ct.jpg,type_1
sub-S27973_ses-E58777_run-1_bp-chest_ct.jpg,type_1
sub-S27981_ses-E58788_run-2_bp-chest_ct.jpg,type_1
sub-S27981_ses-E58788_run-6_bp-chest_ct.jpg,type_1
sub-S27982_ses-E58789_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S27982_ses-E58789_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S27982_ses-E58789_run-4_bp-chest_ct.jpg,type_1
sub-S27985_ses-E58792_run-1_bp-chest_ct.jpg,type_1
sub-S27985_ses-E58792_run-6_bp-chest_ct.jpg,type_1
sub-S27988_ses-E58797_run-1_bp-chest_ct.jpg,type_1
sub-S27988_ses-E58797_run-3_bp-chest_ct.jpg,type_1
sub-S27988_ses-E58797_run-4_bp-chest_ct.jpg,type_1
sub-S27989_ses-E58798_run-4_bp-chest_ct.jpg,type_1
sub-S27989_ses-E60013_run-2_bp-chest_ct.jpg,type_1
sub-S27989_ses-E60013_run-7_bp-chest_ct.jpg,type_1
sub-S27999_ses-E58812_run-6_bp-chest_ct.jpg,type_1
sub-S28003_ses-E58818_run-4_bp-chest_ct.jpg,type_1
sub-S28015_ses-E58993_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28018_ses-E58838_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28032_ses-E58855_run-3_bp-chest_ct.jpg,type_1
sub-S28035_ses-E58859_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S28035_ses-E58859_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S28035_ses-E58859_run-7_bp-chest_ct.jpg,type_1
sub-S28046_ses-E58872_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28051_ses-E58878_run-2_bp-chest_ct.jpg,type_1
sub-S28068_ses-E58905_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28069_ses-E58907_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28069_ses-E58907_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28085_ses-E58927_acq-1_run-6_bp-chest_ct.jpg,type_1
sub-S28085_ses-E58927_acq-1_run-9_bp-chest_ct.jpg,type_1
sub-S28085_ses-E58927_acq-2_run-6_bp-chest_ct.jpg,type_1
sub-S28085_ses-E58927_acq-2_run-9_bp-chest_ct.jpg,type_1
sub-S28085_ses-E58927_run-1_bp-chest_ct.jpg,type_1
sub-S28085_ses-E58927_run-11_bp-chest_ct.jpg,type_1
sub-S28088_ses-E58931_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28088_ses-E58931_acq-1_run-5_bp-chest_ct.jpg,type_1
sub-S28088_ses-E58931_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28088_ses-E58931_acq-2_run-5_bp-chest_ct.jpg,type_1
sub-S28088_ses-E58931_run-8_bp-chest_ct.jpg,type_1
sub-S28089_ses-E58934_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28091_ses-E58936_run-3_bp-chest_ct.jpg,type_1
sub-S28095_ses-E58942_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28095_ses-E58942_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S28095_ses-E58942_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28095_ses-E58942_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S28102_ses-E58951_acq-2_run-4_bp-chest_ct.jpg,type_1
sub-S28102_ses-E58951_acq-2_run-6_bp-chest_ct.jpg,type_1
sub-S28102_ses-E58951_acq-2_run-11_bp-chest_ct.jpg,type_1
sub-S28107_ses-E58958_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S28107_ses-E58958_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S28107_ses-E58958_run-1_bp-chest_ct.jpg,type_1
sub-S28108_ses-E58959_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28124_ses-E58981_acq-1_run-7_bp-chest_ct.jpg,type_1
sub-S28124_ses-E58981_acq-2_run-4_bp-chest_ct.jpg,type_1
sub-S28124_ses-E58981_acq-2_run-6_bp-chest_ct.jpg,type_1
sub-S28124_ses-E58981_acq-2_run-11_bp-chest_ct.jpg,type_1
sub-S28148_ses-E59012_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28150_ses-E59014_run-1_bp-chest_ct.jpg,type_1
sub-S28150_ses-E59014_run-5_bp-chest_ct.jpg,type_1
sub-S28160_ses-E59027_run-1_bp-chest_ct.jpg,type_1
sub-S28160_ses-E59027_run-2_bp-chest_ct.jpg,type_1
sub-S28161_ses-E59028_run-1_bp-chest_ct.jpg,type_1
sub-S28163_ses-E59030_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S28165_ses-E59032_run-1_bp-chest_ct.jpg,type_1
sub-S28166_ses-E59033_run-4_bp-chest_ct.jpg,type_1
sub-S28167_ses-E59035_acq-1_run-3_bp-chest_ct.jpg,type_1
sub-S28167_ses-E59035_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28176_ses-E59045_run-2_bp-chest_ct.jpg,type_1
sub-S28176_ses-E59045_run-7_bp-chest_ct.jpg,type_1
sub-S28183_ses-E59053_run-1_bp-chest_ct.jpg,type_1
sub-S28191_ses-E59072_run-3_bp-chest_ct.jpg,type_1
sub-S28197_ses-E59080_acq-2_run-4_bp-chest_ct.jpg,type_1
sub-S28197_ses-E59080_acq-2_run-6_bp-chest_ct.jpg,type_1
sub-S28197_ses-E59080_acq-2_run-10_bp-chest_ct.jpg,type_1
sub-S28199_ses-E59082_run-1_bp-chest_ct.jpg,type_1
sub-S28199_ses-E59082_run-3_bp-chest_ct.jpg,type_1
sub-S28201_ses-E59084_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28206_ses-E59091_run-1_bp-chest_ct.jpg,type_1
sub-S28206_ses-E59091_run-5_bp-chest_ct.jpg,type_1
sub-S28215_ses-E59104_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28216_ses-E59105_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S28216_ses-E59105_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S28224_ses-E59116_run-1_bp-chest_ct.jpg,type_1
sub-S28224_ses-E59116_run-2_bp-chest_ct.jpg,type_1
sub-S28224_ses-E59116_run-8_bp-chest_ct.jpg,type_1
sub-S28224_ses-E59116_run-12_bp-chest_ct.jpg,type_1
sub-S28230_ses-E59123_acq-1_run-7_bp-chest_ct.jpg,type_1
sub-S28230_ses-E59123_acq-2_run-7_bp-chest_ct.jpg,type_1
sub-S28230_ses-E59123_run-2_bp-chest_ct.jpg,type_1
sub-S28230_ses-E59123_run-9_bp-chest_ct.jpg,type_1
sub-S28236_ses-E59129_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28256_ses-E59155_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28256_ses-E59155_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28264_ses-E59165_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S28277_ses-E59178_acq-1_run-3_bp-chest_ct.jpg,type_1
sub-S28282_ses-E59183_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28282_ses-E59183_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28282_ses-E59183_run-4_bp-chest_ct.jpg,type_1
sub-S28294_ses-E59195_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28294_ses-E59195_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28294_ses-E59195_run-3_bp-chest_ct.jpg,type_1
sub-S28295_ses-E59197_run-1_bp-chest_ct.jpg,type_1
sub-S28295_ses-E59197_run-4_bp-chest_ct.jpg,type_1
sub-S28296_ses-E59198_acq-1_run-5_bp-chest_ct.jpg,type_1
sub-S28296_ses-E59198_acq-2_run-5_bp-chest_ct.jpg,type_1
sub-S28296_ses-E59198_run-1_bp-chest_ct.jpg,type_1
sub-S28296_ses-E59198_run-8_bp-chest_ct.jpg,type_1
sub-S28300_ses-E59203_run-2_bp-chest_ct.jpg,type_1
sub-S28325_ses-E59239_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28325_ses-E59239_acq-1_run-5_bp-chest_ct.jpg,type_1
sub-S28325_ses-E59239_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28325_ses-E59239_acq-2_run-5_bp-chest_ct.jpg,type_1
sub-S28329_ses-E59243_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28329_ses-E59243_acq-1_run-5_bp-chest_ct.jpg,type_1
sub-S28329_ses-E59243_acq-1_run-8_bp-chest_ct.jpg,type_1
sub-S28329_ses-E59243_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28329_ses-E59243_acq-2_run-5_bp-chest_ct.jpg,type_1
sub-S28329_ses-E59243_acq-2_run-8_bp-chest_ct.jpg,type_1
sub-S28336_ses-E59254_run-2_bp-chest_ct.jpg,type_1
sub-S28340_ses-E59259_run-3_bp-chest_ct.jpg,type_1
sub-S28340_ses-E59259_run-5_bp-chest_ct.jpg,type_1
sub-S28340_ses-E60353_run-2_bp-chest_ct.jpg,type_1
sub-S28340_ses-E60353_run-3_bp-chest_ct.jpg,type_1
sub-S28344_ses-E59265_run-1_bp-chest_ct.jpg,type_1
sub-S28344_ses-E59265_run-3_bp-chest_ct.jpg,type_1
sub-S28352_ses-E59276_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S28352_ses-E59276_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28355_ses-E59279_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28355_ses-E59279_acq-1_run-8_bp-chest_ct.jpg,type_1
sub-S28355_ses-E59279_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28355_ses-E59279_acq-2_run-8_bp-chest_ct.jpg,type_1
sub-S28355_ses-E59279_run-5_bp-chest_ct.jpg,type_1
sub-S28361_ses-E59288_acq-1_run-3_bp-chest_ct.jpg,type_1
sub-S28361_ses-E59288_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28362_ses-E59289_run-1_bp-chest_ct.jpg,type_1
sub-S28370_ses-E59301_run-5_bp-chest_ct.jpg,type_1
sub-S28375_ses-E59314_run-1_bp-chest_ct.jpg,type_1
sub-S28375_ses-E59314_run-2_bp-chest_ct.jpg,type_1
sub-S28383_ses-E59323_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28383_ses-E59323_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28383_ses-E59323_run-5_bp-chest_ct.jpg,type_1
sub-S28383_ses-E59323_run-8_bp-chest_ct.jpg,type_1
sub-S28391_ses-E59332_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S28393_ses-E59334_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28393_ses-E59334_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28393_ses-E59334_run-5_bp-chest_ct.jpg,type_1
sub-S28396_ses-E59732_acq-1_run-4_bp-chest_ct.jpg,type_1
sub-S28396_ses-E59732_acq-2_run-4_bp-chest_ct.jpg,type_1
sub-S28401_ses-E59344_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28416_ses-E59360_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28416_ses-E59360_acq-1_run-8_bp-chest_ct.jpg,type_1
sub-S28416_ses-E59360_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28416_ses-E59360_acq-2_run-8_bp-chest_ct.jpg,type_1
sub-S28416_ses-E59360_run-5_bp-chest_ct.jpg,type_1
sub-S28431_ses-E60453_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28431_ses-E60453_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28431_ses-E60453_run-5_bp-chest_ct.jpg,type_1
sub-S28431_ses-E60453_run-8_bp-chest_ct.jpg,type_1
sub-S28497_ses-E59968_run-5_bp-chest_ct.jpg,type_1
sub-S28529_ses-E59518_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28540_ses-E59530_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28540_ses-E59530_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28540_ses-E59530_run-5_bp-chest_ct.jpg,type_1
sub-S28547_ses-E59537_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28547_ses-E59537_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28547_ses-E59537_run-4_bp-chest_ct.jpg,type_1
sub-S28565_ses-E59562_run-2_bp-chest_ct.jpg,type_1
sub-S28575_ses-E59577_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28575_ses-E59577_acq-1_run-5_bp-chest_ct.jpg,type_1
sub-S28575_ses-E59577_acq-1_run-8_bp-chest_ct.jpg,type_1
sub-S28575_ses-E59577_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28575_ses-E59577_acq-2_run-5_bp-chest_ct.jpg,type_1
sub-S28575_ses-E59577_acq-2_run-8_bp-chest_ct.jpg,type_1
sub-S28576_ses-E59579_run-2_bp-chest_ct.jpg,type_1
sub-S28579_ses-E59582_acq-1_run-7_bp-chest_ct.jpg,type_1
sub-S28579_ses-E59582_acq-2_run-6_bp-chest_ct.jpg,type_1
sub-S28579_ses-E59582_acq-2_run-9_bp-chest_ct.jpg,type_1
sub-S28609_ses-E59629_run-1_bp-chest_ct.jpg,type_1
sub-S28614_ses-E59634_run-1_bp-chest_ct.jpg,type_1
sub-S28614_ses-E59634_run-4_bp-chest_ct.jpg,type_1
sub-S28623_ses-E59645_run-1_bp-chest_ct.jpg,type_1
sub-S28625_ses-E59647_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28625_ses-E59647_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28628_ses-E59650_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S28634_ses-E59657_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28640_ses-E59663_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S28642_ses-E59794_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28642_ses-E59794_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S28642_ses-E59794_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28642_ses-E59794_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S28650_ses-E59676_run-2_bp-chest_ct.jpg,type_1
sub-S28655_ses-E59681_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S28665_ses-E59696_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28665_ses-E59696_acq-1_run-7_bp-chest_ct.jpg,type_1
sub-S28665_ses-E59696_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28665_ses-E59696_acq-2_run-7_bp-chest_ct.jpg,type_1
sub-S28686_ses-E59722_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28686_ses-E59722_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28695_ses-E60861_run-2_bp-chest_ct.jpg,type_1
sub-S28700_ses-E59743_run-2_bp-chest_ct.jpg,type_1
sub-S28704_ses-E59749_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S28707_ses-E59752_run-1_bp-chest_ct.jpg,type_1
sub-S28707_ses-E59752_run-5_bp-chest_ct.jpg,type_1
sub-S28715_ses-E59767_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28715_ses-E59767_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28717_ses-E59769_acq-2_run-4_bp-chest_ct.jpg,type_1
sub-S28717_ses-E59769_acq-2_run-6_bp-chest_ct.jpg,type_1
sub-S28717_ses-E59769_acq-2_run-10_bp-chest_ct.jpg,type_1
sub-S28718_ses-E59770_acq-1_run-3_bp-chest_ct.jpg,type_1
sub-S28718_ses-E59770_acq-1_run-5_bp-chest_ct.jpg,type_1
sub-S28718_ses-E59770_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28718_ses-E59770_acq-2_run-5_bp-chest_ct.jpg,type_1
sub-S28718_ses-E59770_run-6_bp-chest_ct.jpg,type_1
sub-S28725_ses-E59778_acq-1_run-7_bp-chest_ct.jpg,type_1
sub-S28725_ses-E59778_acq-2_run-7_bp-chest_ct.jpg,type_1
sub-S28725_ses-E59778_run-2_bp-chest_ct.jpg,type_1
sub-S28761_ses-E59822_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S28764_ses-E59825_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S28769_ses-E59830_run-1_bp-chest_ct.jpg,type_1
sub-S28769_ses-E59830_run-4_bp-chest_ct.jpg,type_1
sub-S28786_ses-E59852_acq-1_run-3_bp-chest_ct.jpg,type_1
sub-S28786_ses-E59852_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S28804_ses-E59886_run-3_bp-chest_ct.jpg,type_1
sub-S28811_ses-E59901_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28811_ses-E59901_acq-1_run-4_bp-chest_ct.jpg,type_1
sub-S28811_ses-E59901_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28811_ses-E59901_acq-2_run-4_bp-chest_ct.jpg,type_1
sub-S28811_ses-E59901_run-2_bp-chest_ct.jpg,type_1
sub-S28814_ses-E59905_run-4_bp-chest_ct.jpg,type_1
sub-S28844_ses-E59952_acq-2_run-4_bp-chest_ct.jpg,type_1
sub-S28861_ses-E59976_run-1_bp-chest_ct.jpg,type_1
sub-S28861_ses-E59976_run-5_bp-chest_ct.jpg,type_1
sub-S28886_ses-E60012_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28886_ses-E60012_acq-1_run-8_bp-chest_ct.jpg,type_1
sub-S28886_ses-E60012_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28886_ses-E60012_acq-2_run-8_bp-chest_ct.jpg,type_1
sub-S28886_ses-E60012_run-5_bp-chest_ct.jpg,type_1
sub-S28909_ses-E60040_acq-1_run-7_bp-chest_ct.jpg,type_1
sub-S28909_ses-E60040_acq-2_run-4_bp-chest_ct.jpg,type_1
sub-S28909_ses-E60040_acq-2_run-6_bp-chest_ct.jpg,type_1
sub-S28909_ses-E60040_acq-2_run-11_bp-chest_ct.jpg,type_1
sub-S28918_ses-E60053_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S28919_ses-E60054_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S28919_ses-E60054_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S28923_ses-E60062_run-1_bp-chest_ct.jpg,type_1
sub-S28923_ses-E60062_run-3_bp-chest_ct.jpg,type_1
sub-S28934_ses-E60077_acq-2_run-4_bp-chest_ct.jpg,type_1
sub-S28934_ses-E60077_acq-2_run-6_bp-chest_ct.jpg,type_1
sub-S28934_ses-E60077_acq-2_run-7_bp-chest_ct.jpg,type_1
sub-S28934_ses-E60077_acq-2_run-10_bp-chest_ct.jpg,type_1
sub-S28942_ses-E60090_run-5_bp-chest_ct.jpg,type_1
sub-S28973_ses-E60139_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S28973_ses-E60139_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S28973_ses-E60139_run-7_bp-chest_ct.jpg,type_1
sub-S28980_ses-E60147_run-1_bp-chest_ct.jpg,type_1
sub-S28980_ses-E60147_run-5_bp-chest_ct.jpg,type_1
sub-S28983_ses-E60151_run-1_bp-chest_ct.jpg,type_1
sub-S28995_ses-E60168_acq-2_run-4_bp-chest_ct.jpg,type_1
sub-S28995_ses-E60168_acq-2_run-6_bp-chest_ct.jpg,type_1
sub-S28995_ses-E60168_acq-2_run-7_bp-chest_ct.jpg,type_1
sub-S28995_ses-E60168_acq-2_run-11_bp-chest_ct.jpg,type_1
sub-S29003_ses-E60183_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S29003_ses-E60183_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S29003_ses-E60183_run-1_bp-chest_ct.jpg,type_1
sub-S29006_ses-E60186_run-1_bp-chest_ct.jpg,type_1
sub-S29006_ses-E60186_run-8_bp-chest_ct.jpg,type_1
sub-S29008_ses-E60188_run-1_bp-chest_ct.jpg,type_1
sub-S29008_ses-E60188_run-5_bp-chest_ct.jpg,type_1
sub-S29008_ses-E60188_run-8_bp-chest_ct.jpg,type_1
sub-S29024_ses-E60210_run-6_bp-chest_ct.jpg,type_1
sub-S29050_ses-E60254_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S29095_ses-E60324_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S29095_ses-E60324_acq-1_run-5_bp-chest_ct.jpg,type_1
sub-S29095_ses-E60324_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S29095_ses-E60324_acq-2_run-5_bp-chest_ct.jpg,type_1
sub-S29103_ses-E60335_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S29103_ses-E60335_acq-1_run-7_bp-chest_ct.jpg,type_1
sub-S29103_ses-E60335_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S29103_ses-E60335_acq-2_run-7_bp-chest_ct.jpg,type_1
sub-S29103_ses-E60335_run-1_bp-chest_ct.jpg,type_1
sub-S29103_ses-E60335_run-5_bp-chest_ct.jpg,type_1
sub-S29112_ses-E60349_acq-2_run-2_bp-chest_ct.jpg,type_1
sub-S29113_ses-E60350_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S29113_ses-E60350_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S29113_ses-E60350_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S29119_ses-E60358_run-1_bp-chest_ct.jpg,type_1
sub-S29119_ses-E60358_run-6_bp-chest_ct.jpg,type_1
sub-S29120_ses-E60359_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S29133_ses-E60381_acq-2_run-4_bp-chest_ct.jpg,type_1
sub-S29133_ses-E60381_acq-2_run-6_bp-chest_ct.jpg,type_1
sub-S29133_ses-E60381_acq-2_run-7_bp-chest_ct.jpg,type_1
sub-S29133_ses-E60381_acq-2_run-10_bp-chest_ct.jpg,type_1
sub-S29137_ses-E60386_acq-1_run-2_bp-chest_ct.jpg,type_1
sub-S29152_ses-E60407_run-4_bp-chest_ct.jpg,type_1
sub-S29152_ses-E60407_run-5_bp-chest_ct.jpg,type_1
sub-S29168_ses-E60425_acq-2_run-4_bp-chest_ct.jpg,type_1
sub-S29168_ses-E60425_acq-2_run-6_bp-chest_ct.jpg,type_1
sub-S29168_ses-E60425_acq-2_run-11_bp-chest_ct.jpg,type_1
sub-S29170_ses-E60429_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S29170_ses-E60429_acq-1_run-8_bp-chest_ct.jpg,type_1
sub-S29170_ses-E60429_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S29170_ses-E60429_acq-2_run-8_bp-chest_ct.jpg,type_1
sub-S29170_ses-E60429_run-5_bp-chest_ct.jpg,type_1
sub-S29171_ses-E60430_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S29180_ses-E60441_run-1_bp-chest_ct.jpg,type_1
sub-S29200_ses-E60467_run-2_bp-chest_ct.jpg,type_1
sub-S29200_ses-E60467_run-7_bp-chest_ct.jpg,type_1
sub-S29207_ses-E60476_acq-1_run-1_bp-chest_ct.jpg,type_1
sub-S29207_ses-E60476_acq-1_run-3_bp-chest_ct.jpg,type_1
sub-S29207_ses-E60476_acq-2_run-1_bp-chest_ct.jpg,type_1
sub-S29207_ses-E60476_acq-2_run-3_bp-chest_ct.jpg,type_1
sub-S29220_ses-E60491_acq-2_run-1_bp-chest_ct.jpg,type_1
